Entity,Code,Year,"Age standardized deaths from malignant neoplasms 100,000 people",Sex
Bulgaria,BGR,2020,163.9694,1
Bulgaria,BGR,2021,154.02051,1
Canada,CAN,1950,142.78354,1
Canada,CAN,1951,143.8429,1
Canada,CAN,1952,150.12878,1
Canada,CAN,1953,150.34901,1
Canada,CAN,1954,151.96825,1
Canada,CAN,1955,156.1662,1
Canada,CAN,1956,156.6628,1
Canada,CAN,1957,157.12186,1
Canada,CAN,1958,157.63002,1
Canada,CAN,1959,155.3782,1
Canada,CAN,1960,161.6033,1
Canada,CAN,1961,162.93042,1
Canada,CAN,1962,163.12723,1
Canada,CAN,1963,162.96219,1
Canada,CAN,1964,164.41066,1
Canada,CAN,1965,164.09575,1
Canada,CAN,1966,169.5897,1
Canada,CAN,1967,172.23952,1
Canada,CAN,1968,173.10757,1
Canada,CAN,1969,177.25056,1
Canada,CAN,1970,180.80827,1
Canada,CAN,1971,179.3177,1
Canada,CAN,1972,182.76474,1
Canada,CAN,1973,185.20625,1
Canada,CAN,1974,184.21559,1
Canada,CAN,1975,185.03345,1
Canada,CAN,1976,186.58516,1
Canada,CAN,1977,185.57625,1
Canada,CAN,1978,187.86171,1
Canada,CAN,1979,190.10252,1
Canada,CAN,1980,190.89714,1
Canada,CAN,1981,188.12651,1
Canada,CAN,1982,196.04102,1
Canada,CAN,1983,189.91238,1
Canada,CAN,1984,193.84708,1
Canada,CAN,1985,194.16618,1
Canada,CAN,1986,196.77415,1
Canada,CAN,1987,196.16673,1
Canada,CAN,1988,201.04875,1
Canada,CAN,1989,197.5817,1
Canada,CAN,1990,196.48157,1
Canada,CAN,1991,193.98062,1
Canada,CAN,1992,188.33638,1
Canada,CAN,1993,185.59378,1
Canada,CAN,1994,183.96169,1
Canada,CAN,1995,180.73215,1
Canada,CAN,1996,181.16304,1
Canada,CAN,1997,176.00507,1
Canada,CAN,1998,175.99686,1
Canada,CAN,1999,174.87888,1
Canada,CAN,2000,171.89812,1
Canada,CAN,2001,170.76315,1
Canada,CAN,2002,167.34799,1
Canada,CAN,2003,163.67824,1
Canada,CAN,2004,161.00899,1
Canada,CAN,2005,157.84299,1
Canada,CAN,2006,153.25076,1
Canada,CAN,2007,152.2113,1
Canada,CAN,2008,149.05954,1
Canada,CAN,2009,145.66408,1
Canada,CAN,2010,141.34137,1
Canada,CAN,2011,138.0186,1
Canada,CAN,2012,137.42688,1
Canada,CAN,2013,133.94339,1
Canada,CAN,2014,133.98502,1
Canada,CAN,2015,128.8975,1
Canada,CAN,2016,127.61901,1
Canada,CAN,2017,126.09697,1
Canada,CAN,2018,122.04582,1
Canada,CAN,2019,120.68486,1
Canada,CAN,2020,116.80159,1
Canada,CAN,2021,115.38649,1
Canada,CAN,2022,110.68051,1
Cape Verde,CPV,1980,100.2197,1
Cape Verde,CPV,2011,158.82938,1
Chile,CHL,1955,154.9347,1
Chile,CHL,1956,162.01793,1
Chile,CHL,1957,158.06015,1
Chile,CHL,1958,160.80807,1
Chile,CHL,1959,180.6947,1
Chile,CHL,1960,170.34003,1
Chile,CHL,1961,169.74516,1
Chile,CHL,1962,167.86292,1
Chile,CHL,1963,173.15723,1
Chile,CHL,1964,169.89882,1
Chile,CHL,1965,178.32729,1
Chile,CHL,1966,184.03914,1
Chile,CHL,1967,184.76974,1
Chile,CHL,1968,188.08961,1
Chile,CHL,1969,189.04509,1
Chile,CHL,1970,180.09766,1
Chile,CHL,1971,185.0669,1
Chile,CHL,1972,189.50803,1
Chile,CHL,1973,189.9964,1
Chile,CHL,1974,168.51344,1
Chile,CHL,1975,185.2473,1
Chile,CHL,1976,173.30151,1
Chile,CHL,1977,174.80743,1
Chile,CHL,1978,168.01369,1
Chile,CHL,1979,170.92839,1
Chile,CHL,1980,168.32428,1
Chile,CHL,1981,166.65161,1
Chile,CHL,1982,169.83679,1
Chile,CHL,1983,171.4535,1
Chile,CHL,1984,164.83621,1
Chile,CHL,1985,170.22981,1
Chile,CHL,1986,164.99115,1
Chile,CHL,1987,165.3158,1
Chile,CHL,1988,163.81738,1
Chile,CHL,1989,164.74734,1
Chile,CHL,1990,160.25386,1
Chile,CHL,1991,168.89532,1
Chile,CHL,1992,163.43819,1
Chile,CHL,1993,169.24803,1
Chile,CHL,1994,167.6484,1
Chile,CHL,1995,168.44276,1
Chile,CHL,1996,165.19623,1
Chile,CHL,1997,164.41982,1
Chile,CHL,1998,161.85312,1
Chile,CHL,1999,160.84059,1
Chile,CHL,2000,160.16887,1
Chile,CHL,2001,154.60411,1
Chile,CHL,2002,156.05354,1
Chile,CHL,2003,155.46062,1
Chile,CHL,2004,151.70003,1
Chile,CHL,2005,151.56851,1
Chile,CHL,2006,148.12242,1
Chile,CHL,2007,141.28687,1
Chile,CHL,2008,138.49794,1
Chile,CHL,2009,145.56047,1
Chile,CHL,2010,145.75969,1
Chile,CHL,2011,141.28099,1
Chile,CHL,2012,140.12167,1
Chile,CHL,2013,137.00368,1
Chile,CHL,2014,135.73686,1
Chile,CHL,2015,134.41968,1
Chile,CHL,2016,130.80664,1
Chile,CHL,2017,125.65181,1
Chile,CHL,2018,124.005905,1
Chile,CHL,2019,121.18165,1
Chile,CHL,2020,117.90463,1
Chile,CHL,2021,118.62835,1
Colombia,COL,1953,75.8344,1
Colombia,COL,1954,72.34199,1
Colombia,COL,1955,72.34971,1
Colombia,COL,1956,78.03766,1
Colombia,COL,1957,83.31735,1
Colombia,COL,1958,78.605965,1
Colombia,COL,1959,85.32726,1
Colombia,COL,1960,83.75549,1
Colombia,COL,1961,83.042816,1
Colombia,COL,1962,87.986435,1
Colombia,COL,1963,91.32683,1
Colombia,COL,1964,94.16455,1
Colombia,COL,1965,94.1805,1
Colombia,COL,1966,99.660126,1
Colombia,COL,1967,104.116974,1
Colombia,COL,1968,103.709946,1
Colombia,COL,1969,97.72835,1
Colombia,COL,1972,101.92508,1
Colombia,COL,1974,113.49148,1
Colombia,COL,1975,112.74746,1
Colombia,COL,1976,108.80183,1
Colombia,COL,1977,109.700775,1
Colombia,COL,1984,128.67258,1
Colombia,COL,1985,139.15486,1
Colombia,COL,1986,136.029,1
Colombia,COL,1987,121.59195,1
Colombia,COL,1988,113.41665,1
Colombia,COL,1989,114.25925,1
Colombia,COL,1990,113.05503,1
Colombia,COL,1991,113.57816,1
Colombia,COL,1992,112.64584,1
Colombia,COL,1993,113.409424,1
Colombia,COL,1994,114.23625,1
Colombia,COL,1995,108.30012,1
Colombia,COL,1996,108.28497,1
Colombia,COL,1997,110.983055,1
Colombia,COL,1998,105.362656,1
Colombia,COL,1999,111.22797,1
Colombia,COL,2000,110.65317,1
Colombia,COL,2001,107.286125,1
Colombia,COL,2002,107.33399,1
Colombia,COL,2003,108.06183,1
Colombia,COL,2004,105.41144,1
Colombia,COL,2005,105.52253,1
Colombia,COL,2006,102.79945,1
Colombia,COL,2007,102.76328,1
Colombia,COL,2008,99.05047,1
Colombia,COL,2009,97.291245,1
Colombia,COL,2010,95.54809,1
Colombia,COL,2011,90.962074,1
Colombia,COL,2012,91.285,1
Colombia,COL,2013,93.97835,1
Colombia,COL,2014,93.72921,1
Colombia,COL,2015,93.43244,1
Colombia,COL,2016,92.68165,1
Colombia,COL,2017,93.24998,1
Colombia,COL,2018,91.57098,1
Colombia,COL,2019,91.14874,1
Colombia,COL,2020,89.08999,1
Colombia,COL,2021,84.851906,1
Costa Rica,CRI,1961,143.50783,1
Costa Rica,CRI,1962,156.30516,1
Costa Rica,CRI,1963,172.52365,1
Costa Rica,CRI,1964,167.95349,1
Costa Rica,CRI,1965,177.908,1
Costa Rica,CRI,1966,161.00386,1
Costa Rica,CRI,1967,161.0036,1
Costa Rica,CRI,1968,167.727,1
Costa Rica,CRI,1969,163.24438,1
Costa Rica,CRI,1970,141.53006,1
Costa Rica,CRI,1971,151.72807,1
Costa Rica,CRI,1972,154.91772,1
Costa Rica,CRI,1973,136.67816,1
Costa Rica,CRI,1974,141.44827,1
Costa Rica,CRI,1975,159.97537,1
Costa Rica,CRI,1976,149.50816,1
Costa Rica,CRI,1977,162.03702,1
Costa Rica,CRI,1978,148.20984,1
Costa Rica,CRI,1979,161.88902,1
Costa Rica,CRI,1980,156.78783,1
Costa Rica,CRI,1981,158.57506,1
Costa Rica,CRI,1982,176.86906,1
Costa Rica,CRI,1983,146.98654,1
Costa Rica,CRI,1984,183.99162,1
Costa Rica,CRI,1985,199.63678,1
Costa Rica,CRI,1986,190.0602,1
Costa Rica,CRI,1987,195.06998,1
Costa Rica,CRI,1988,207.67146,1
Costa Rica,CRI,1989,202.34924,1
Costa Rica,CRI,1990,166.79523,1
Costa Rica,CRI,1991,158.92586,1
Costa Rica,CRI,1992,174.69017,1
Costa Rica,CRI,1993,164.06248,1
Costa Rica,CRI,1994,161.47144,1
Costa Rica,CRI,1995,161.52147,1
Costa Rica,CRI,1996,138.4861,1
Costa Rica,CRI,1997,129.05598,1
Costa Rica,CRI,1998,130.40002,1
Costa Rica,CRI,1999,133.41422,1
Costa Rica,CRI,2000,124.7428,1
Costa Rica,CRI,2001,134.80293,1
Costa Rica,CRI,2002,119.48234,1
Costa Rica,CRI,2003,124.74267,1
Costa Rica,CRI,2004,127.0164,1
Costa Rica,CRI,2005,110.05284,1
Costa Rica,CRI,2006,112.55979,1
Costa Rica,CRI,2007,109.09026,1
Costa Rica,CRI,2008,102.46725,1
Costa Rica,CRI,2009,100.56508,1
Costa Rica,CRI,2010,114.61136,1
Costa Rica,CRI,2011,110.93254,1
Costa Rica,CRI,2012,104.10006,1
Costa Rica,CRI,2013,105.92287,1
Costa Rica,CRI,2014,105.47299,1
Costa Rica,CRI,2015,104.080215,1
Costa Rica,CRI,2016,100.271126,1
Costa Rica,CRI,2017,95.84901,1
Costa Rica,CRI,2018,103.9377,1
Costa Rica,CRI,2019,108.3446,1
Costa Rica,CRI,2020,99.08677,1
Croatia,HRV,1985,220.09149,1
Croatia,HRV,1986,213.5215,1
Croatia,HRV,1987,220.91054,1
Croatia,HRV,1988,228.61198,1
Croatia,HRV,1989,232.67526,1
Croatia,HRV,1990,232.93431,1
Croatia,HRV,1991,227.36815,1
Croatia,HRV,1992,220.90245,1
Croatia,HRV,1993,228.94508,1
Croatia,HRV,1994,229.37212,1
Croatia,HRV,1995,223.34644,1
Croatia,HRV,1996,249.29666,1
Croatia,HRV,1997,260.73108,1
Croatia,HRV,1998,269.67023,1
Croatia,HRV,1999,275.55573,1
Croatia,HRV,2000,280.16113,1
Croatia,HRV,2001,237.27771,1
Croatia,HRV,2002,234.56387,1
Croatia,HRV,2003,239.43697,1
Croatia,HRV,2004,232.4849,1
Croatia,HRV,2005,235.23703,1
Croatia,HRV,2006,231.30812,1
Croatia,HRV,2007,230.01436,1
Croatia,HRV,2008,229.26042,1
Croatia,HRV,2009,228.69255,1
Croatia,HRV,2010,225.52818,1
Croatia,HRV,2011,227.034,1
Croatia,HRV,2012,224.23473,1
Croatia,HRV,2013,221.59264,1
Croatia,HRV,2014,218.208,1
Croatia,HRV,2015,218.66464,1
Croatia,HRV,2016,218.72493,1
Croatia,HRV,2017,207.49338,1
Croatia,HRV,2018,211.58788,1
Croatia,HRV,2019,201.03197,1
Croatia,HRV,2020,192.55893,1
Croatia,HRV,2021,194.77756,1
Cuba,CUB,1964,166.51048,1
Cuba,CUB,1968,163.31726,1
Cuba,CUB,1969,163.59535,1
Cuba,CUB,1970,152.80653,1
Cuba,CUB,1971,155.80931,1
Cuba,CUB,1972,155.42674,1
Cuba,CUB,1973,158.07742,1
Cuba,CUB,1974,156.56615,1
Cuba,CUB,1975,150.90971,1
Cuba,CUB,1976,160.68747,1
Cuba,CUB,1977,163.64996,1
Cuba,CUB,1978,154.89505,1
Cuba,CUB,1979,143.84807,1
Cuba,CUB,1980,145.19768,1
Cuba,CUB,1981,153.3188,1
Cuba,CUB,1982,149.65819,1
Cuba,CUB,1983,157.62534,1
Cuba,CUB,1984,147.73116,1
Cuba,CUB,1985,147.4928,1
Cuba,CUB,1986,151.30287,1
Cuba,CUB,1987,146.1487,1
Cuba,CUB,1988,162.95224,1
Cuba,CUB,1989,149.48187,1
Cuba,CUB,1990,149.94934,1
Cuba,CUB,1991,149.24928,1
Cuba,CUB,1992,150.0916,1
Cuba,CUB,1993,147.8082,1
Cuba,CUB,1994,149.03493,1
Cuba,CUB,1995,148.28842,1
Cuba,CUB,1996,148.73193,1
Cuba,CUB,1997,146.84872,1
Cuba,CUB,1998,150.37683,1
Cuba,CUB,1999,151.82446,1
Cuba,CUB,2000,149.97577,1
Cuba,CUB,2001,148.69017,1
Cuba,CUB,2002,154.14284,1
Cuba,CUB,2003,156.22089,1
Cuba,CUB,2004,160.50116,1
Cuba,CUB,2005,160.26753,1
Cuba,CUB,2006,159.85684,1
Cuba,CUB,2007,160.75899,1
Cuba,CUB,2008,162.89279,1
Cuba,CUB,2009,162.32056,1
Cuba,CUB,2010,165.8149,1
Cuba,CUB,2011,158.03503,1
Cuba,CUB,2012,161.51437,1
Cuba,CUB,2013,157.65118,1
Cuba,CUB,2014,161.42555,1
Cuba,CUB,2015,163.76692,1
Cuba,CUB,2016,158.32352,1
Cuba,CUB,2017,159.84497,1
Cuba,CUB,2018,154.25963,1
Cuba,CUB,2019,152.0652,1
Cuba,CUB,2020,155.42741,1
Cuba,CUB,2021,155.83083,1
Cyprus,CYP,1999,40.15777,1
Cyprus,CYP,2000,42.79935,1
Cyprus,CYP,2004,121.78763,1
Cyprus,CYP,2005,110.55661,1
Cyprus,CYP,2006,108.489456,1
Cyprus,CYP,2007,111.39641,1
Cyprus,CYP,2008,112.600945,1
Cyprus,CYP,2009,112.852715,1
Cyprus,CYP,2010,108.95784,1
Cyprus,CYP,2011,109.00733,1
Cyprus,CYP,2012,117.97709,1
Cyprus,CYP,2013,116.68549,1
Cyprus,CYP,2014,120.033264,1
Cyprus,CYP,2015,116.00684,1
Cyprus,CYP,2016,109.17702,1
Cyprus,CYP,2017,115.43406,1
Cyprus,CYP,2018,108.146614,1
Cyprus,CYP,2019,106.99823,1
Cyprus,CYP,2020,121.127884,1
Cyprus,CYP,2021,114.79081,1
Czechia,CZE,1986,269.76657,1
Czechia,CZE,1987,269.99313,1
Czechia,CZE,1988,274.03235,1
Czechia,CZE,1989,271.62137,1
Czechia,CZE,1990,275.16238,1
Czechia,CZE,1991,271.99606,1
Czechia,CZE,1992,269.9204,1
Czechia,CZE,1993,262.72656,1
Czechia,CZE,1994,264.67166,1
Czechia,CZE,1995,262.59528,1
Czechia,CZE,1996,257.58536,1
Czechia,CZE,1997,252.71185,1
Czechia,CZE,1998,250.91974,1
Czechia,CZE,1999,244.54414,1
Czechia,CZE,2000,248.0674,1
Czechia,CZE,2001,239.1071,1
Czechia,CZE,2002,244.23619,1
Czechia,CZE,2003,242.70836,1
Czechia,CZE,2004,238.51877,1
Czechia,CZE,2005,223.87512,1
Czechia,CZE,2006,216.13036,1
Czechia,CZE,2007,208.1551,1
Czechia,CZE,2008,204.35394,1
Czechia,CZE,2009,201.98233,1
Czechia,CZE,2010,199.73868,1
Czechia,CZE,2011,186.64734,1
Czechia,CZE,2012,182.36496,1
Czechia,CZE,2013,178.12486,1
Czechia,CZE,2014,173.86092,1
Czechia,CZE,2015,167.89432,1
Czechia,CZE,2016,167.13255,1
Czechia,CZE,2017,164.74281,1
Czechia,CZE,2018,161.52242,1
Czechia,CZE,2019,161.70049,1
Czechia,CZE,2020,158.1228,1
Czechia,CZE,2021,150.15198,1
Denmark,DNK,1951,162.52875,1
Denmark,DNK,1952,168.59546,1
Denmark,DNK,1953,173.25945,1
Denmark,DNK,1954,174.81053,1
Denmark,DNK,1955,175.59416,1
Denmark,DNK,1956,180.27269,1
Denmark,DNK,1957,178.1292,1
Denmark,DNK,1958,179.98738,1
Denmark,DNK,1959,190.7708,1
Denmark,DNK,1960,185.03758,1
Denmark,DNK,1961,186.12137,1
Denmark,DNK,1962,191.04163,1
Denmark,DNK,1963,192.53944,1
Denmark,DNK,1964,195.04106,1
Denmark,DNK,1965,195.41318,1
Denmark,DNK,1966,185.44638,1
Denmark,DNK,1967,183.43098,1
Denmark,DNK,1968,181.67978,1
Denmark,DNK,1969,186.93889,1
Denmark,DNK,1970,183.62184,1
Denmark,DNK,1971,195.55588,1
Denmark,DNK,1972,199.00691,1
Denmark,DNK,1973,195.42488,1
Denmark,DNK,1974,191.82205,1
Denmark,DNK,1975,190.51584,1
Denmark,DNK,1976,194.5841,1
Denmark,DNK,1977,196.11359,1
Denmark,DNK,1978,203.03769,1
Denmark,DNK,1979,205.33371,1
Denmark,DNK,1980,212.03766,1
Denmark,DNK,1981,208.52179,1
Denmark,DNK,1982,208.50185,1
Denmark,DNK,1983,220.36693,1
Denmark,DNK,1984,214.16931,1
Denmark,DNK,1985,213.0448,1
Denmark,DNK,1986,211.17674,1
Denmark,DNK,1987,211.60358,1
Denmark,DNK,1988,212.97484,1
Denmark,DNK,1989,208.22408,1
Denmark,DNK,1990,212.34848,1
Denmark,DNK,1991,202.24068,1
Denmark,DNK,1992,206.48836,1
Denmark,DNK,1993,211.6971,1
Denmark,DNK,1994,213.12854,1
Denmark,DNK,1995,209.08826,1
Denmark,DNK,1996,204.39107,1
Denmark,DNK,1997,199.80962,1
Denmark,DNK,1998,197.92705,1
Denmark,DNK,1999,197.82265,1
Denmark,DNK,2000,198.27623,1
Denmark,DNK,2001,192.18169,1
Denmark,DNK,2002,185.74886,1
Denmark,DNK,2003,183.78926,1
Denmark,DNK,2004,188.21675,1
Denmark,DNK,2005,182.59229,1
Denmark,DNK,2006,186.08963,1
Denmark,DNK,2007,172.99294,1
Denmark,DNK,2008,170.72159,1
Denmark,DNK,2009,166.26468,1
Denmark,DNK,2010,168.25703,1
Denmark,DNK,2011,165.18835,1
Denmark,DNK,2012,162.43561,1
Denmark,DNK,2013,157.23439,1
Denmark,DNK,2014,154.40881,1
Denmark,DNK,2015,151.30229,1
Denmark,DNK,2016,150.14778,1
Denmark,DNK,2017,145.32272,1
Denmark,DNK,2018,139.02109,1
Denmark,DNK,2019,142.17223,1
Denmark,DNK,2020,135.72716,1
Denmark,DNK,2021,130.64676,1
Dominican Republic,DOM,1965,34.84856,1
Dominican Republic,DOM,1966,42.340298,1
Dominican Republic,DOM,1967,45.849007,1
Dominican Republic,DOM,1968,46.24184,1
Dominican Republic,DOM,1969,41.397285,1
Dominican Republic,DOM,1970,45.034187,1
Dominican Republic,DOM,1971,47.633236,1
Dominican Republic,DOM,1972,45.08209,1
Dominican Republic,DOM,1973,40.19808,1
Dominican Republic,DOM,1974,40.22209,1
Dominican Republic,DOM,1975,44.819798,1
Dominican Republic,DOM,1976,47.459274,1
Dominican Republic,DOM,1977,48.278763,1
Dominican Republic,DOM,1978,47.606476,1
Dominican Republic,DOM,1979,47.85026,1
Dominican Republic,DOM,1980,48.269222,1
Dominican Republic,DOM,1981,61.149445,1
Dominican Republic,DOM,1982,58.180023,1
Dominican Republic,DOM,1983,64.49426,1
Dominican Republic,DOM,1984,71.49254,1
Dominican Republic,DOM,1985,68.18689,1
Dominican Republic,DOM,1986,54.600166,1
Dominican Republic,DOM,1987,60.16538,1
Dominican Republic,DOM,1988,52.4951,1
Dominican Republic,DOM,1989,55.115288,1
Dominican Republic,DOM,1990,56.067398,1
Dominican Republic,DOM,1991,51.51659,1
Dominican Republic,DOM,1992,50.667717,1
Dominican Republic,DOM,1994,53.32274,1
Dominican Republic,DOM,1995,54.688076,1
Dominican Republic,DOM,1996,60.303913,1
Dominican Republic,DOM,1997,67.469894,1
Dominican Republic,DOM,1998,67.23043,1
Dominican Republic,DOM,1999,83.21072,1
Dominican Republic,DOM,2000,64.74675,1
Dominican Republic,DOM,2001,72.194695,1
Dominican Republic,DOM,2002,67.621735,1
Dominican Republic,DOM,2003,70.32045,1
Dominican Republic,DOM,2004,71.284225,1
Dominican Republic,DOM,2005,70.97949,1
Dominican Republic,DOM,2006,61.719395,1
Dominican Republic,DOM,2007,61.272476,1
Dominican Republic,DOM,2008,56.88845,1
Dominican Republic,DOM,2009,63.563564,1
Dominican Republic,DOM,2010,65.89819,1
Dominican Republic,DOM,2011,66.067085,1
Dominican Republic,DOM,2012,61.520824,1
Dominican Republic,DOM,2013,64.90738,1
Dominican Republic,DOM,2014,60.47434,1
Dominican Republic,DOM,2015,52.480434,1
Dominican Republic,DOM,2016,53.704594,1
Dominican Republic,DOM,2017,50.328793,1
Dominican Republic,DOM,2018,55.126892,1
Ecuador,ECU,1966,58.56582,1
Ecuador,ECU,1967,65.62573,1
Ecuador,ECU,1968,58.066006,1
Ecuador,ECU,1969,65.900055,1
Ecuador,ECU,1970,62.717045,1
Ecuador,ECU,1971,61.92035,1
Ecuador,ECU,1972,60.196507,1
Ecuador,ECU,1973,61.597603,1
Ecuador,ECU,1974,65.83238,1
Ecuador,ECU,1975,64.16418,1
Ecuador,ECU,1977,72.42306,1
Ecuador,ECU,1978,76.256,1
Ecuador,ECU,1979,86.76623,1
Ecuador,ECU,1980,88.88428,1
Ecuador,ECU,1981,80.45642,1
Ecuador,ECU,1982,103.26745,1
Ecuador,ECU,1983,86.21463,1
Ecuador,ECU,1984,107.5663,1
Ecuador,ECU,1985,111.06753,1
Ecuador,ECU,1986,104.823044,1
Ecuador,ECU,1987,97.219925,1
Ecuador,ECU,1988,101.03271,1
Ecuador,ECU,1989,92.079414,1
Ecuador,ECU,1990,88.482735,1
Ecuador,ECU,1991,94.79955,1
Ecuador,ECU,1992,87.98651,1
Ecuador,ECU,1993,88.03876,1
Ecuador,ECU,1994,83.43834,1
Ecuador,ECU,1995,82.45953,1
Ecuador,ECU,1996,86.78956,1
Ecuador,ECU,1997,85.17275,1
Ecuador,ECU,1998,86.51236,1
Ecuador,ECU,1999,86.55605,1
Ecuador,ECU,2000,84.71595,1
Ecuador,ECU,2001,81.76347,1
Ecuador,ECU,2002,79.0105,1
Ecuador,ECU,2003,77.4856,1
Ecuador,ECU,2004,82.37626,1
Ecuador,ECU,2005,82.61372,1
Ecuador,ECU,2006,83.64268,1
Ecuador,ECU,2007,82.679054,1
Ecuador,ECU,2008,85.02841,1
Ecuador,ECU,2009,80.90281,1
Ecuador,ECU,2010,83.943825,1
Ecuador,ECU,2011,82.472595,1
Ecuador,ECU,2012,83.2651,1
Ecuador,ECU,2013,76.00053,1
Ecuador,ECU,2014,74.22579,1
Ecuador,ECU,2015,75.75617,1
Ecuador,ECU,2016,76.357,1
Ecuador,ECU,2017,75.97986,1
Ecuador,ECU,2018,75.34489,1
Ecuador,ECU,2019,76.83992,1
Ecuador,ECU,2020,73.94133,1
Ecuador,ECU,2021,70.837585,1
Egypt,EGY,1965,40.06128,1
Egypt,EGY,1966,46.120895,1
Egypt,EGY,1967,45.007923,1
Egypt,EGY,1970,46.23001,1
Egypt,EGY,1971,43.15694,1
Egypt,EGY,1972,41.637714,1
Egypt,EGY,1973,39.64866,1
Egypt,EGY,1974,38.266464,1
Egypt,EGY,1975,37.670734,1
Egypt,EGY,1976,35.426567,1
Egypt,EGY,1977,35.187355,1
Egypt,EGY,1978,35.98751,1
Egypt,EGY,1979,36.526203,1
Egypt,EGY,1980,34.417767,1
Egypt,EGY,1987,37.519543,1
Egypt,EGY,1991,37.587387,1
Egypt,EGY,1992,38.55032,1
Egypt,EGY,2000,43.71449,1
Egypt,EGY,2001,48.185585,1
Egypt,EGY,2002,50.332603,1
Egypt,EGY,2003,54.34883,1
Egypt,EGY,2004,54.380554,1
Egypt,EGY,2005,54.48908,1
Egypt,EGY,2006,54.220757,1
Egypt,EGY,2007,53.031128,1
Egypt,EGY,2008,54.608265,1
Egypt,EGY,2009,57.002655,1
Egypt,EGY,2010,58.081257,1
Egypt,EGY,2011,58.958458,1
Egypt,EGY,2012,58.5722,1
Egypt,EGY,2013,61.73381,1
Egypt,EGY,2014,64.80645,1
Egypt,EGY,2015,58.644623,1
Egypt,EGY,2016,58.67851,1
Egypt,EGY,2017,55.95011,1
Egypt,EGY,2018,56.513264,1
Egypt,EGY,2019,51.142914,1
El Salvador,SLV,1990,49.694733,1
El Salvador,SLV,1991,56.414448,1
El Salvador,SLV,1992,60.688526,1
El Salvador,SLV,1993,64.41925,1
El Salvador,SLV,1995,51.77233,1
El Salvador,SLV,1996,62.765118,1
El Salvador,SLV,1997,65.2536,1
El Salvador,SLV,1998,67.53893,1
El Salvador,SLV,1999,66.38514,1
El Salvador,SLV,2000,70.77891,1
El Salvador,SLV,2001,71.84987,1
El Salvador,SLV,2002,70.93481,1
El Salvador,SLV,2003,71.099266,1
El Salvador,SLV,2004,68.92346,1
El Salvador,SLV,2005,71.19457,1
El Salvador,SLV,2006,70.54956,1
El Salvador,SLV,2007,68.97946,1
El Salvador,SLV,2008,66.6538,1
El Salvador,SLV,2009,66.34711,1
El Salvador,SLV,2010,63.589947,1
El Salvador,SLV,2011,67.87125,1
El Salvador,SLV,2012,62.79447,1
El Salvador,SLV,2013,65.526726,1
El Salvador,SLV,2014,65.1467,1
El Salvador,SLV,2015,51.836853,1
El Salvador,SLV,2016,56.25137,1
El Salvador,SLV,2017,50.34078,1
El Salvador,SLV,2018,53.987076,1
Estonia,EST,1981,209.72913,1
Estonia,EST,1982,215.40872,1
Estonia,EST,1985,219.02176,1
Estonia,EST,1986,222.9397,1
Estonia,EST,1987,214.9622,1
Estonia,EST,1988,225.09227,1
Estonia,EST,1989,225.80899,1
Estonia,EST,1990,219.53136,1
Estonia,EST,1991,244.48918,1
Estonia,EST,1992,234.35999,1
Estonia,EST,1993,241.98843,1
Estonia,EST,1994,227.31323,1
Estonia,EST,1995,239.20674,1
Estonia,EST,1996,231.54675,1
Estonia,EST,1997,233.53952,1
Estonia,EST,1998,241.04099,1
Estonia,EST,1999,222.4441,1
Estonia,EST,2000,222.99965,1
Estonia,EST,2001,220.62639,1
Estonia,EST,2002,226.48137,1
Estonia,EST,2003,222.48158,1
Estonia,EST,2004,227.46913,1
Estonia,EST,2005,229.49548,1
Estonia,EST,2006,225.84972,1
Estonia,EST,2007,223.84494,1
Estonia,EST,2008,216.43738,1
Estonia,EST,2009,213.0272,1
Estonia,EST,2010,216.37245,1
Estonia,EST,2011,210.0178,1
Estonia,EST,2012,210.29903,1
Estonia,EST,2013,206.49329,1
Estonia,EST,2014,208.85881,1
Estonia,EST,2015,208.84625,1
Estonia,EST,2016,195.59538,1
Estonia,EST,2017,195.9322,1
Estonia,EST,2018,200.24269,1
Estonia,EST,2019,188.12773,1
Estonia,EST,2020,182.04489,1
Estonia,EST,2021,179.27895,1
Estonia,EST,2022,161.3437,1
Fiji,FJI,1978,47.693634,1
Fiji,FJI,2001,57.74995,1
Fiji,FJI,2002,51.574806,1
Fiji,FJI,2003,54.81636,1
Fiji,FJI,2004,71.84922,1
Fiji,FJI,2005,79.057365,1
Fiji,FJI,2006,87.51614,1
Fiji,FJI,2007,95.57223,1
Fiji,FJI,2008,81.10771,1
Fiji,FJI,2009,71.62428,1
Fiji,FJI,2011,96.013985,1
Fiji,FJI,2012,80.2593,1
Finland,FIN,1952,207.59128,1
Finland,FIN,1953,211.48592,1
Finland,FIN,1954,210.49083,1
Finland,FIN,1955,212.42061,1
Finland,FIN,1956,206.16283,1
Finland,FIN,1957,216.96188,1
Finland,FIN,1958,213.3852,1
Finland,FIN,1959,216.12364,1
Finland,FIN,1960,217.48726,1
Finland,FIN,1961,217.45839,1
Finland,FIN,1962,218.01967,1
Finland,FIN,1963,215.69455,1
Finland,FIN,1964,217.6867,1
Finland,FIN,1965,213.09477,1
Finland,FIN,1966,212.6213,1
Finland,FIN,1967,211.99612,1
Finland,FIN,1968,221.57323,1
Finland,FIN,1969,222.14513,1
Finland,FIN,1970,219.7665,1
Finland,FIN,1971,223.44948,1
