Entity,Code,Year,"Age-standardized deaths from bladder cancer in both sexes per 100,000 people","Age-standardized deaths from colon and rectum cancers in both sexes per 100,000 people","Age-standardized deaths from pancreas cancer in both sexes per 100,000 people","Age-standardized deaths from breast cancer in both sexes per 100,000 people","Age-standardized deaths from corpus uteri cancer in both sexes per 100,000 people","Age-standardized deaths from kidney cancer in both sexes per 100,000 people","Age-standardized deaths from oesophagus cancer in both sexes per 100,000 people","Age-standardized deaths from melanoma and other skin cancers in both sexes per 100,000 people","Age-standardized deaths from prostate cancer in both sexes per 100,000 people","Age-standardized deaths from thyroid cancer in both sexes per 100,000 people","Age-standardized deaths from testicular cancer in both sexes per 100,000 people","Age-standardized deaths from trachea, bronchus, lung cancers in both sexes per 100,000 people","Age-standardized deaths from mouth and oropharynx cancers in both sexes per 100,000 people","Age-standardized deaths from ovary cancer in both sexes per 100,000 people","Age-standardized deaths from larynx cancer in both sexes per 100,000 people","Age-standardized deaths from gallbladder and biliary tract cancer in both sexes per 100,000 people","Age-standardized deaths from cervix uteri cancer in both sexes per 100,000 people","Age-standardized deaths from stomach cancer in both sexes per 100,000 people","Age-standardized deaths from brain and nervous system cancers in both sexes per 100,000 people","Age-standardized deaths from liver cancer in both sexes per 100,000 people",Continent
Iceland,ISL,2005,2.1683202,11.479092,7.71061,8.207039,1.5416889,6.3469872,3.555962,1.3624824,11.6203,0.44988027,0.0,32.96555,0.37934467,2.8163378,0.33757848,1.4285965,0.32171035,6.825828,3.684427,2.5710106,Europe
Iceland,ISL,2006,4.58459,11.810957,7.93907,9.412497,1.7647362,3.4629748,2.9460204,3.0455067,7.5071974,0.40638253,0.0,30.606344,1.7454475,3.131889,0.36670157,0.7811636,0.6277283,4.61956,4.6699724,2.4910939,Europe
Iceland,ISL,2007,2.397048,11.475317,9.084905,11.556143,1.0274014,5.6851873,3.8289661,2.5785804,10.661072,0.7794009,0.36337906,31.84919,1.3657076,4.093859,0.0,1.0917928,0.25537324,4.3686004,5.0543065,2.0669687,Europe
Iceland,ISL,2008,2.5957494,8.710393,6.1403985,10.75211,1.8560339,3.952261,4.3387494,2.9879878,10.455195,1.3932754,0.0,29.912746,1.5534526,2.439983,0.0,1.4733813,0.35543907,3.7908692,6.9702897,3.1975484,Europe
Iceland,ISL,2009,3.9764338,13.003025,6.004834,8.081654,0.5495216,4.2003083,3.249148,2.086244,9.13725,0.9804223,0.0,28.309593,2.2812774,2.8917284,0.25748572,0.6796971,0.5988101,3.2178464,7.8394675,2.0424693,Europe
Iceland,ISL,2010,3.3350773,9.94699,6.4796205,5.5116234,2.0431297,4.518194,3.9920902,3.3849857,9.4055395,0.5189287,0.0,30.684147,1.675962,3.008679,0.40917712,0.928235,0.80275476,5.2130165,3.7074234,4.0525455,Europe
Iceland,ISL,2011,4.593933,9.555939,6.1216855,6.7746515,1.1863304,3.8981557,4.0069847,3.713723,8.010849,0.92448,0.0,28.695904,3.1337814,3.0821261,0.431402,0.27336156,1.314078,4.1865416,5.4447575,2.847885,Europe
Iceland,ISL,2012,4.145215,8.02335,7.535424,8.46408,1.5132227,3.840655,2.8172057,2.2914338,7.1812935,1.3943995,0.0,29.178036,1.4230434,3.6714253,0.3798281,1.2545704,0.7786676,3.637771,3.1962788,2.9677432,Europe
Iceland,ISL,2013,4.0460916,10.838779,6.337352,9.925658,0.28886053,4.557435,4.071229,0.7415393,10.788546,0.835487,0.0,25.834919,0.5965837,1.6176726,0.21832287,0.3339573,1.0943367,3.5303655,4.9349356,4.3067193,Europe
Iceland,ISL,2014,2.2994783,12.695027,10.0713215,10.24611,0.45528352,3.5741863,2.5011,2.135296,8.387541,0.66584766,0.21925691,26.039272,1.8568703,2.4228487,0.4077825,1.3078908,0.6932199,3.6148493,4.8190765,4.5545607,Europe
Iceland,ISL,2015,2.4918396,12.790022,9.102335,10.509874,0.5048922,4.0841265,2.3986492,1.6058123,8.347269,0.7494943,0.0,22.037231,1.37905,2.559985,0.0,0.97349125,0.9643979,3.7013671,4.7762823,3.5532935,Europe
Iceland,ISL,2016,3.2268283,12.787499,9.288421,8.657766,0.70479834,4.732391,3.8760436,1.4965888,9.90029,0.99146175,0.19280262,27.671852,2.0258296,2.4978952,0.29890016,0.5807571,0.39784202,2.5857558,6.4460254,3.3327422,Europe
Iceland,ISL,2017,2.6961045,9.393844,7.462091,7.298945,1.2724458,2.1698825,2.6473029,3.294201,7.381442,0.54034823,0.24246117,22.326405,1.9433388,2.4514892,0.49370044,1.0724006,1.7763653,2.404066,4.2802134,3.3297906,Europe
Iceland,ISL,2018,2.7332382,10.40061,4.9349246,8.86152,1.1600353,3.2254121,4.7950416,2.5391233,6.9795904,0.6594119,0.0,21.831717,1.6754993,2.1882954,0.5320524,0.7907007,1.3198388,2.377635,5.019072,3.1058192,Europe
Iceland,ISL,2019,2.9066412,11.973152,8.46832,9.631762,1.5684806,2.7253954,2.1878903,1.3873008,9.04076,0.19657855,0.0,19.786995,0.9139206,2.7987027,0.09828927,1.0478832,1.1601026,3.427601,5.056373,4.001282,Europe
Iceland,ISL,2020,3.5111942,11.631979,6.6870227,8.034695,1.6449857,3.1347387,3.0723855,2.1207674,8.663321,0.31799045,0.0,18.915823,1.0201968,1.6189158,0.41528344,1.671238,1.1570657,2.7933087,4.108544,2.491295,Europe
Iceland,ISL,2021,2.9162343,8.832655,6.0383396,9.204596,0.8522554,2.171022,3.3051229,1.7685634,7.3845305,0.34445795,0.26112446,19.598104,1.7944604,2.3031497,0.2901508,1.1084328,0.14739504,1.8088087,4.44273,3.9437792,Europe
Iceland,ISL,2022,1.3884414,10.848234,7.6284175,8.256024,0.88909143,2.4002333,3.8106751,2.5277658,8.9045105,0.0,0.0,22.157808,1.885541,1.9456124,0.0,1.4539485,0.45424953,2.0663717,5.121425,4.7713757,Europe
Iceland,ISL,1951,,10.133347,,22.134249,9.200454,,8.093167,0.775625,0.7784058,,,4.3393073,3.6808648,,,,2.395946,57.5481,,,Europe
Iceland,ISL,1952,,12.4732895,,11.764982,3.7245939,,8.837687,0.7752941,4.960225,,,2.1918514,5.954226,,,,0.65869564,56.723053,,,Europe
Iceland,ISL,1953,,12.717084,,7.1869845,2.8345656,,7.080553,0.0,2.660876,,,5.2415333,2.2170541,,,,3.8653111,62.06683,,,Europe
Iceland,ISL,1954,,9.054524,,6.2972217,5.0221243,,3.5326102,0.0,5.997612,,,7.8258343,3.262143,,,,0.63125,55.156887,,,Europe
Iceland,ISL,1955,,10.845819,,10.524733,4.752907,,7.5947404,0.0,4.0579376,,,4.8093023,2.8115873,,,,2.6354492,48.527344,,,Europe
Iceland,ISL,1956,,11.373847,,8.224703,4.173034,,5.712218,0.6715909,2.663624,,,6.64262,0.65869564,,,,2.7598932,51.46076,,,Europe
Iceland,ISL,1957,,12.747553,,4.758213,4.3858128,,9.695585,0.67901784,5.882159,,,8.177636,1.9347826,,,,2.6824641,56.2858,,,Europe
Iceland,ISL,1958,,9.007575,,11.180041,4.4238214,,1.8836906,0.6798734,5.7084126,,,4.6229324,2.6135428,,,,1.992343,44.987484,,,Europe
Iceland,ISL,1959,,17.131218,,8.02096,5.7345943,,7.172868,1.9668599,3.5535738,,,10.554839,2.456588,,,,3.918954,50.580074,,,Europe
Iceland,ISL,1960,,11.68943,,12.206761,4.3123527,,10.571034,1.3202959,4.862259,,,12.853125,4.326006,,,,2.984413,52.476032,,,Europe
Iceland,ISL,1961,,8.79902,,14.026401,4.006881,,6.225801,1.7,2.8932521,,,7.060414,3.7120945,,,,1.8497342,53.97752,,,Europe
Iceland,ISL,1962,,16.492283,,15.4277525,5.781342,,7.965199,0.0,3.6323779,,,8.841572,1.0325589,,,,6.7921762,42.63905,,,Europe
Iceland,ISL,1963,,14.421307,,10.737977,5.3035035,,6.763025,1.1375396,5.708712,,,7.607219,2.2795186,,,,2.3095303,37.033012,,,Europe
Iceland,ISL,1964,,9.4733,,13.84501,2.9509497,,6.1842456,0.5727692,3.6624947,,,13.470262,1.0448276,,,,4.0044384,36.368103,,,Europe
Iceland,ISL,1965,,15.123761,,13.318638,3.9910169,,5.366165,0.50948274,2.7188182,,,9.003081,2.2269309,,,,3.0388885,35.664894,,,Europe
Iceland,ISL,1966,,10.698227,,14.402842,8.230809,,6.293327,1.106066,10.621471,,,10.732567,3.5475905,,,,4.070139,31.773344,,,Europe
Iceland,ISL,1967,,14.694244,,7.0012007,3.1276422,,6.487274,1.0929666,5.857976,,,15.89607,2.9095469,,,,6.400115,36.603268,,,Europe
Iceland,ISL,1968,,14.241621,,17.257235,2.7377536,,1.9914093,0.0,7.282926,,,12.562335,2.7653663,,,,2.8657343,33.546116,,,Europe
Iceland,ISL,1969,,14.282141,,10.8609705,2.656873,,7.741571,1.0508612,6.68853,,,12.458146,2.3258643,,,,10.307513,23.732126,,,Europe
Iceland,ISL,1970,,18.042408,,9.074226,1.0487324,,4.241312,3.4312043,6.8291755,,,11.947282,1.326,,,,3.0832026,23.17219,,,Europe
Iceland,ISL,1971,,21.852085,,13.346364,1.494605,,2.3976307,2.1228447,9.250172,,,11.511045,1.8341666,,,,4.3060412,24.980474,,,Europe
Iceland,ISL,1972,,18.260345,,13.629867,3.6893868,,3.88486,1.3169792,4.6748466,,,16.789257,2.9858816,,,,2.9911656,24.950615,,,Europe
Iceland,ISL,1973,,12.832463,,9.075322,2.3879373,,2.4786668,2.7118587,3.7594688,,,12.198624,2.290582,,,,1.4085722,28.657051,,,Europe
Iceland,ISL,1974,,16.173908,,10.345618,2.5781772,,4.7872367,0.97602224,8.944916,,,13.380329,3.2027519,,,,4.4404774,29.312977,,,Europe
Iceland,ISL,1975,,13.9111805,,11.934016,3.2317564,,2.8129785,2.3290703,8.02227,,,17.668303,2.1374285,,,,3.560999,24.494541,,,Europe
Iceland,ISL,1976,,14.769403,,9.298521,0.4018182,,4.6075053,0.42133334,5.512925,,,14.027828,2.6174905,,,,3.445069,26.262953,,,Europe
Iceland,ISL,1977,,14.136489,,12.392582,1.7369288,,3.9613204,0.3232143,8.843027,,,20.57933,1.3124074,,,,0.49423912,23.629025,,,Europe
Iceland,ISL,1978,,12.993095,,14.688295,0.42826086,,1.8049133,3.1878579,4.3503613,,,17.119387,0.7067118,,,,1.9229343,16.900154,,,Europe
Iceland,ISL,1979,,13.534537,,11.331524,2.4042459,,3.19964,0.80635,5.7605534,,,22.162899,2.057606,,,,1.4572315,16.26653,,,Europe
Iceland,ISL,1980,,14.756574,,7.342421,2.9411902,,4.790756,1.3733829,4.1442766,,,21.101677,1.2110629,,,,2.149602,16.661867,,,Europe
Iran,IRN,2013,1.3541163,3.9443636,1.9623016,2.3411648,0.6197505,0.5911888,2.5398183,0.5167063,3.5752935,0.27637792,0.10440954,7.8074737,0.8024564,0.53700495,1.3864021,0.58766633,0.23107703,10.7532425,3.8316727,4.863234,Asia
Iran,IRN,2014,1.3805519,4.2951717,1.9765903,2.808989,0.68129146,0.5313206,2.7038062,0.60604584,3.5663092,0.26418,0.07525359,7.6700497,0.59121966,0.62407476,1.5127835,0.46360576,0.20973662,11.166502,3.8880672,4.5789447,Asia
Iran,IRN,2015,1.8490496,5.512134,2.8771262,4.198098,0.7581252,0.78877085,2.952678,0.6592519,4.8151307,0.39256442,0.08668546,8.390606,0.8305516,1.100669,1.5747826,0.49430767,0.28189504,12.280781,4.6811028,4.630794,Asia
Iran,IRN,2016,1.7791946,5.7314525,3.1189272,4.460322,0.8358359,0.8700962,2.8104486,0.7555361,4.4916906,0.41021106,0.10426544,8.644266,0.6789603,1.0457968,1.5726401,0.63690424,0.29006594,11.520697,4.703523,4.7484107,Asia
Iran,IRN,2017,2.1526606,6.56161,3.443555,4.9465156,1.0135047,0.9662185,2.9896708,0.83724844,5.178435,0.5249653,0.09255569,9.462622,0.87490094,1.2679052,1.6187339,0.7552085,0.27258942,12.589277,5.3038564,4.964217,Asia
Iraq,IRQ,2008,3.3417242,2.7030993,2.3425686,5.4052773,0.99098194,0.9095015,0.7256966,0.34672475,1.3959959,0.43860355,0.0711591,8.306441,1.2483156,0.7444004,2.0373418,0.4666731,0.4097362,3.028615,4.593562,4.017798,Asia
Iraq,IRQ,2015,3.4318967,2.8161154,3.0702698,5.865765,1.2221469,1.1547389,0.50105816,0.3875334,1.7470953,0.53782755,0.05487132,10.347328,0.99711096,0.9408119,1.3355284,0.5010007,0.3261962,2.6555362,4.804045,4.0687575,Asia
Iraq,IRQ,2016,3.8555813,2.9940224,3.2047415,6.2919254,1.222593,0.9220841,0.6055667,0.26931787,1.9312707,0.58496886,0.09776596,10.773057,0.8655786,0.9062779,1.2341685,0.486927,0.35851845,2.7481966,4.542411,3.8649743,Asia
Ireland,IRL,1979,3.0287042,22.500843,8.145235,14.250467,2.293445,,4.9157624,2.708011,7.4826417,,0.61893666,33.57102,2.8459666,4.1650696,1.5545071,,1.7576618,15.80695,4.3798633,0.7123062,Europe
Ireland,IRL,1980,3.3040292,23.31489,8.597034,16.318607,2.182348,,5.881585,2.394884,7.8987727,,0.4573309,32.171516,3.0674243,3.2325978,1.611096,,1.5115421,14.843656,4.3490562,0.6529114,Europe
Ireland,IRL,1981,3.034825,22.303606,8.193125,14.044847,1.9112357,,5.770519,2.4706511,6.8461156,,0.61123204,35.7852,3.0332441,3.6615105,1.97466,,1.7947704,13.491602,3.810311,0.46293014,Europe
Ireland,IRL,1982,3.2467248,22.72765,8.799973,16.413315,2.024323,,5.6035576,2.6237748,7.5632057,,0.5135591,33.578945,2.9490073,4.164053,1.6470187,,1.5780047,12.403244,4.112957,0.506964,Europe
Ireland,IRL,1983,3.856892,21.964096,8.234352,14.918569,2.24649,,6.1613445,2.588601,8.487211,,0.2676588,37.17196,3.0480196,4.180712,1.4982003,,1.5801888,12.755246,5.1436973,0.49341223,Europe
Ireland,IRL,1984,3.54239,21.858185,9.085595,14.93966,1.8518405,,5.4606795,2.5469148,7.4245734,,0.39622894,37.740273,3.0365968,5.203898,1.6334457,,1.4551739,12.22985,4.6179814,0.6516376,Europe
Ireland,IRL,1985,3.028004,22.032722,7.4618163,15.301923,2.0672204,,5.6608176,3.0988486,7.3145695,,0.20572183,37.10351,3.5286791,4.4559665,1.554584,,1.8373985,12.325959,4.776665,0.5491673,Europe
Ireland,IRL,1986,3.2799318,22.448229,8.304956,15.595762,1.8439635,,5.675418,2.8847632,8.278652,,0.22733162,37.293217,2.9420629,4.990887,1.45888,,1.547721,12.773581,4.580713,0.52841085,Europe
Ireland,IRL,1987,3.386396,22.658464,8.597476,15.810299,2.0164652,,5.652063,3.2256992,9.604897,,0.25774232,34.067566,3.539008,4.6270137,1.6545421,,1.7578112,11.2476845,4.8499813,0.81919825,Europe
Ireland,IRL,1988,3.6761572,23.53988,8.827924,16.21529,1.6641574,,6.132767,3.2897942,9.119675,,0.35132393,36.944954,3.1650941,4.7978625,1.5645789,,1.9552424,10.843282,4.6927466,0.48934314,Europe
Ireland,IRL,1989,3.7315276,22.739382,8.065963,17.801565,1.8412144,,6.2439804,3.4519944,9.082309,,0.10979875,36.79129,3.1100948,4.3882556,1.8630486,,1.8262972,9.958222,4.6333647,0.40124166,Europe
Ireland,IRL,1990,3.394527,20.011889,8.60177,15.292884,1.8389715,,6.6002336,3.0769203,9.721885,,0.21382175,35.386364,2.4591472,4.955239,1.4896084,,1.7466063,9.993798,4.643892,0.27281106,Europe
Ireland,IRL,1991,3.021485,20.251587,7.641999,16.354256,1.2189198,,6.140984,2.7106104,9.247308,,0.24316517,33.430946,3.293473,5.3006244,1.4424505,,1.5176376,10.516461,6.156869,0.78505516,Europe
Ireland,IRL,1992,3.3281019,21.006748,8.12786,16.291204,1.6605313,,6.4368424,2.4754648,9.83672,,0.17969015,34.835705,2.8147442,6.119062,1.3831365,,1.7902024,9.654233,5.0666947,0.36318576,Europe
Ireland,IRL,1993,3.336875,19.896667,8.165137,15.593018,1.4911524,,6.1840534,2.3662057,9.664969,,0.1891874,35.60963,3.4934433,4.8722677,1.4217116,,1.9344298,9.735838,5.93499,0.36735833,Europe
Ireland,IRL,1994,3.7944062,20.077236,7.8943624,15.543709,1.487063,,7.135959,1.839545,9.325262,,0.23057914,34.760845,3.0207968,4.8748484,1.3782651,,1.5292393,9.042996,5.494818,0.2180542,Europe
Ireland,IRL,1995,3.179952,20.93088,7.480652,15.4233885,1.3423045,,6.1868234,2.0501366,10.099628,,0.07765317,34.377705,3.3175902,4.6597614,1.0249411,,1.867429,8.858251,5.540638,0.20548807,Europe
Ireland,IRL,1996,3.2495272,18.915556,7.026638,14.667149,1.3541386,,6.480212,1.7487037,9.972098,,0.26986942,31.541483,3.1309028,4.762282,1.3507668,,2.055523,8.453783,5.565749,0.33310267,Europe
Ireland,IRL,1997,3.38869,20.383583,7.7140055,14.570203,1.1110829,,6.5431566,2.2030466,10.068677,,0.13732702,29.525753,3.145224,5.98597,1.4374138,,1.9786797,7.963055,5.153124,0.6187365,Europe
Ireland,IRL,1998,2.9536796,18.034468,7.6760373,13.361293,1.1617578,,6.1358876,2.1914413,9.576357,,0.17468216,32.20753,2.888888,5.018605,1.005243,,1.9301416,7.188799,4.3974338,0.410284,Europe
Ireland,IRL,1999,3.027744,19.728325,7.3916435,14.37714,1.0572934,,6.270594,2.728701,9.2492285,,0.21274853,29.809895,3.038093,4.8825626,1.3030674,,1.8327929,7.147516,4.3225975,0.31550637,Europe
Ireland,IRL,2000,2.72742,18.10946,6.9568458,14.517907,1.2368542,,6.4736185,2.106435,9.931107,,0.23318017,31.985462,2.728301,5.0115666,1.1689247,,1.5099735,7.0994134,5.207542,0.53586334,Europe
Ireland,IRL,2001,2.8721173,18.004921,7.3810534,14.130319,1.3047488,,6.279096,1.8489112,9.770132,,0.16644375,29.398146,2.4674337,5.150888,1.0672871,,1.4811641,6.6952786,5.0106425,0.5577355,Europe
Ireland,IRL,2002,2.8577042,17.264755,7.442137,12.275261,1.2609098,,5.669429,2.7637684,9.4346485,,0.14633265,29.139153,2.5280998,4.447753,1.444168,,1.695659,6.4036508,4.636782,0.5099697,Europe
Ireland,IRL,2003,3.2602024,17.14641,7.3779125,12.944682,1.2621219,,6.2457967,2.58802,8.216209,,0.17072688,30.397005,2.572313,5.0009985,1.2159522,,1.4198396,6.021247,4.3155913,0.63822514,Europe
Ireland,IRL,2004,2.6508286,17.320578,6.947627,12.936971,1.0655441,,6.141192,2.9855313,9.081105,,0.07120741,30.342682,2.3445358,4.878814,0.8981774,,1.9148839,5.6393747,5.5589046,0.6836789,Europe
Ireland,IRL,2005,2.6042264,16.612986,6.235294,13.047327,1.2871319,,5.4813447,2.6882539,9.031254,,0.11778697,29.215271,2.569336,4.859215,1.2399423,,1.7313298,6.0946155,4.6717587,0.8807636,Europe
Ireland,IRL,2006,3.087076,17.295145,7.306283,12.45369,1.5574304,,5.74048,2.803982,8.544299,,0.17169505,29.166758,2.5962825,5.052502,1.4355515,,1.7019141,6.151669,5.407156,1.1691786,Europe
Ireland,IRL,2007,2.7802048,15.571864,7.9701366,11.135486,1.4443104,2.9006977,5.745584,2.9480865,8.047013,0.42855912,0.10725711,29.662169,2.3090062,4.908226,1.3918799,0.8132719,1.65205,5.642649,4.596667,3.5218146,Europe
Ireland,IRL,2008,3.0293515,16.33469,7.9572444,13.095967,1.6498055,3.6247067,6.3335447,3.4123242,7.751669,0.33818957,0.10525722,29.057728,2.1801865,4.3005037,0.8226833,0.87200487,1.5264744,5.361453,5.257663,3.2619438,Europe
Ireland,IRL,2009,3.1158495,15.316525,8.049643,11.624222,1.6015131,3.8623703,5.73958,3.006844,8.026314,0.3200083,0.14890365,29.431969,2.1819668,3.949616,1.1196469,0.58105665,1.7268693,5.840682,4.924437,4.0654335,Europe
Ireland,IRL,2010,2.840047,14.756072,7.7377143,10.731902,1.353219,2.9647532,5.296461,3.4535863,7.60188,0.37781945,0.09032603,27.255636,2.1136754,4.717469,0.8766464,0.43669567,1.6233829,5.318184,4.1478305,4.0281906,Europe
Ireland,IRL,2011,3.1326704,15.766497,7.4755054,11.073443,1.6238272,3.3738666,5.613568,3.6175005,7.8518696,0.45904756,0.07920791,29.083874,2.6365764,4.4982758,0.925614,0.635554,1.7631742,4.9938574,4.5729494,4.074783,Europe
Ireland,IRL,2012,2.9250655,14.5060215,7.1325364,11.009376,1.5272223,2.946093,5.6951413,3.0453522,7.02443,0.39955303,0.2342306,27.5299,2.7179136,4.2862577,1.2196821,0.83284926,1.6571162,4.620905,4.917352,3.5628982,Europe
Ireland,IRL,2013,2.8331428,14.929337,7.2272086,10.886624,1.5737212,4.0722876,5.610968,3.551655,6.5871353,0.44433787,0.10787267,27.228825,2.575021,4.0112123,0.866373,0.70473546,1.3025512,4.4618134,4.2390046,4.4468756,Europe
Ireland,IRL,2014,3.3877227,14.165027,7.5379624,11.329011,1.9252098,3.539257,5.6994824,3.4300508,7.146934,0.42034528,0.04943469,28.67406,2.563603,4.1929765,1.0691544,0.73412836,1.5809455,5.423413,4.975279,4.798296,Europe
Ireland,IRL,2015,3.0730698,13.736872,7.490653,9.963961,2.0121837,3.281256,5.6741138,3.0041199,6.47181,0.4602533,0.05416434,25.547796,2.696243,3.8237774,0.81196845,0.80429953,1.4783769,4.463779,5.2988963,4.2061176,Europe
Ireland,IRL,2016,2.4583507,13.662325,6.8879137,10.681649,1.7945288,3.3688908,5.850049,3.3957071,6.005501,0.4060483,0.19568305,25.922075,2.6157618,4.087413,0.9077177,0.9121797,1.2195343,4.425329,4.981018,4.349147,Europe
Ireland,IRL,2017,2.6640427,13.214731,6.763987,9.94565,1.6110053,2.5769527,5.313803,3.052119,6.6729016,0.3752885,0.11332478,24.968334,2.667224,4.185809,1.0098901,0.45810765,1.3173767,4.177547,4.2419434,4.938005,Europe
Ireland,IRL,2018,2.540544,12.244818,7.0695415,10.534266,1.7195997,2.7057753,5.4805236,3.4619327,6.341406,0.20389773,0.06274436,23.186045,2.671368,3.7968879,0.95677024,0.7597509,1.4371165,4.006201,4.059512,4.898018,Europe
Ireland,IRL,2019,2.6821828,12.208831,6.346749,8.730964,1.697995,2.6087868,5.4399767,3.0983386,6.648811,0.25272086,0.08539074,23.738174,2.713726,3.9725034,0.77410316,0.6534333,1.462001,3.7049737,4.7101064,5.0529766,Europe
Ireland,IRL,2020,2.5743508,11.80527,7.049371,9.592245,1.7963827,2.5215929,5.3003335,3.0235412,6.2667794,0.22890893,0.08524448,23.397917,2.2488089,3.3821342,0.7676094,0.68756855,1.0694166,3.534948,4.3998117,4.7491765,Europe
Ireland,IRL,1950,,21.124561,,9.995679,4.0290046,,4.137002,2.9394197,4.4296374,,,7.058144,7.1894026,,,,0.8575792,28.488304,,,Europe
Ireland,IRL,1951,,24.474154,,9.836907,3.8382409,,4.5033007,3.062913,4.463599,,,8.95425,6.4177976,,,,0.90317243,27.994408,,,Europe
Ireland,IRL,1952,,21.876099,,10.305562,3.4949753,,4.1110992,3.381125,4.6031923,,,10.525783,5.841983,,,,1.1286627,26.726946,,,Europe
Ireland,IRL,1953,,22.670637,,11.04594,3.882388,,3.9166856,2.760889,4.677982,,,11.366112,5.6230893,,,,1.0251126,26.766811,,,Europe
Ireland,IRL,1954,,22.89558,,10.971431,3.397723,,4.6396585,2.8172474,4.852183,,,12.769451,6.6857057,,,,1.0512973,26.385862,,,Europe
Ireland,IRL,1955,,22.62172,,9.815757,4.025413,,4.1811876,3.0070658,5.2560134,,,13.287506,6.2867546,,,,1.4941591,27.894867,,,Europe
Ireland,IRL,1956,,21.798113,,11.978173,3.7972727,,4.138005,3.5873826,4.4088106,,,14.367042,4.929088,,,,1.2783991,25.297285,,,Europe
Ireland,IRL,1957,,21.221838,,11.642774,3.7638562,,4.36874,2.936161,4.9206944,,,15.623975,5.9770055,,,,1.480683,29.067446,,,Europe
Ireland,IRL,1958,,21.938568,,10.604016,3.2713935,,4.4731674,2.4700541,5.5607295,,,14.549459,5.2193213,,,,1.6401286,24.408972,,,Europe
Ireland,IRL,1959,,22.079002,,11.895193,3.1127381,,4.268015,3.2240353,5.73123,,,15.91625,5.324461,,,,0.7781338,25.722124,,,Europe
Ireland,IRL,1960,,21.911736,,11.129239,3.0853508,,4.5646906,2.7048903,5.414817,,,17.024323,4.246937,,,,1.366618,23.953283,,,Europe
Ireland,IRL,1961,,21.066383,,10.997217,3.091757,,4.989506,3.2496874,5.696548,,,17.891361,4.077774,,,,1.1391599,22.759708,,,Europe
Ireland,IRL,1962,,20.634346,,11.644587,2.954594,,5.228122,3.062499,5.9722805,,,19.181984,4.8451424,,,,1.3919519,24.304836,,,Europe
Ireland,IRL,1963,,21.601694,,12.339143,2.7002141,,4.6328783,2.9215975,5.765281,,,17.97341,4.464745,,,,1.673945,24.498163,,,Europe
Ireland,IRL,1964,,20.137892,,12.621328,3.0560856,,5.709949,2.6400363,6.5886703,,,18.75869,3.948689,,,,1.6434451,23.190998,,,Europe
Ireland,IRL,1965,,22.97529,,12.031295,2.698684,,4.7877226,2.9025536,6.319673,,,20.556232,3.5322025,,,,1.4319115,22.910532,,,Europe
Ireland,IRL,1966,,23.112352,,11.203381,2.481256,,5.275388,2.570307,7.2369614,,,22.324276,3.4057622,,,,1.8544039,22.927313,,,Europe
Ireland,IRL,1967,,20.90681,,12.936908,2.524955,,4.7850413,3.0358894,6.5107675,,,23.098675,3.4153287,,,,2.3512776,22.73369,,,Europe
Ireland,IRL,1968,,23.39117,,12.745418,2.4962964,,5.3235784,3.0653315,6.6524043,,,25.73646,3.5549774,,,,2.0482187,21.436995,,,Europe
Ireland,IRL,1969,,24.207392,,14.816936,2.3845546,,5.246523,2.9253447,7.028428,,,24.238125,4.332959,,,,2.2502756,23.283342,,,Europe
Ireland,IRL,1970,,25.159306,,12.528202,2.5188527,,5.393219,2.5854914,7.006091,,,27.064854,3.6998641,,,,2.3494203,21.019608,,,Europe
Ireland,IRL,1971,,24.881903,,14.296852,2.4594693,,5.6090837,2.802688,7.519291,,,27.735483,3.241611,,,,1.9312437,21.3016,,,Europe
Ireland,IRL,1972,,24.665108,,13.873872,2.0477133,,5.234633,2.1387854,8.025771,,,27.745605,3.4630733,,,,2.3709652,21.226816,,,Europe
Ireland,IRL,1973,,24.509197,,15.098139,2.5947292,,5.9237657,2.416301,7.2750235,,,28.888483,3.7291632,,,,2.311005,18.499208,,,Europe
Ireland,IRL,1974,,24.50941,,15.303689,2.1903033,,5.4230146,2.8732872,7.6252713,,,31.481037,3.0179636,,,,1.463449,19.85046,,,Europe
Ireland,IRL,1975,,26.966513,,15.1999,2.7818017,,5.567029,2.412969,7.106679,,,31.679764,3.3712976,,,,2.2303,18.068926,,,Europe
Ireland,IRL,1976,,26.895987,,15.361701,1.9844422,,5.4429393,1.7923604,8.168894,,,33.289772,3.3465567,,,,1.423296,16.711912,,,Europe
Ireland,IRL,1977,,24.371494,,14.368795,2.1315408,,5.572854,2.1471126,8.06972,,,32.224636,3.14065,,,,1.7492194,18.283304,,,Europe
Ireland,IRL,1978,,24.9003,,15.649726,2.0168986,,6.358796,2.4453125,8.715312,,,32.85514,3.0078917,,,,1.4758683,15.631656,,,Europe
Israel,ISR,1979,4.8731217,17.564997,7.9572515,14.134058,1.9989142,,1.8892444,2.53757,5.546539,,0.22690995,18.639362,1.4460229,4.5572658,1.0848556,,0.7998314,11.315666,3.4689834,2.073311,Asia
Israel,ISR,1980,4.366037,15.72403,7.8025217,13.393121,1.9873435,,1.8162663,2.3751202,4.1624556,,0.14059274,19.559303,1.2343948,3.6427348,1.0977631,,0.46437228,11.306487,3.2684062,1.787037,Asia
Israel,ISR,1981,4.335266,16.175966,6.481873,12.41796,1.4993482,,1.6432675,2.5149043,5.299268,,0.13083635,16.962349,0.94471014,4.0513983,1.0994154,,0.8426876,9.630926,3.934879,2.5756998,Asia
