Entity,Code,Year,"Age-standardized deaths from malignant neoplasms in males per 100,000 people","Age-standardized deaths from malignant neoplasms in females per 100,000 people"
New Zealand,NZL,1998,178.1901,134.7342
New Zealand,NZL,1999,180.14691,129.55338
New Zealand,NZL,2000,177.32033,122.02437
New Zealand,NZL,2001,175.50941,124.48308
New Zealand,NZL,2002,168.57968,120.77388
New Zealand,NZL,2003,167.53185,120.684906
New Zealand,NZL,2004,161.40431,122.63731
New Zealand,NZL,2005,154.66794,115.15348
New Zealand,NZL,2006,148.86617,117.60282
New Zealand,NZL,2007,157.13692,116.317375
New Zealand,NZL,2008,152.54442,113.892265
New Zealand,NZL,2009,143.63998,111.59716
New Zealand,NZL,2010,141.68683,109.57806
New Zealand,NZL,2011,141.62491,111.376465
New Zealand,NZL,2012,139.40369,107.19886
New Zealand,NZL,2013,139.03223,107.59334
New Zealand,NZL,2014,135.62845,105.23155
New Zealand,NZL,2015,138.34592,107.184364
New Zealand,NZL,2016,131.42783,103.65799
Nicaragua,NIC,2005,70.70265,59.21249
Nicaragua,NIC,2006,62.410576,58.472504
Nicaragua,NIC,2007,67.99544,62.097794
Nicaragua,NIC,2008,68.44038,62.11599
Nicaragua,NIC,2009,69.57538,63.8591
Nicaragua,NIC,2010,72.71794,60.82914
Nicaragua,NIC,2011,68.66577,65.174065
Nicaragua,NIC,2012,73.56837,60.34513
Nicaragua,NIC,2013,73.781006,64.00882
Nicaragua,NIC,2014,70.83968,66.459274
Nicaragua,NIC,2015,70.34361,61.185913
Nicaragua,NIC,2016,70.285034,62.239586
Nicaragua,NIC,2017,66.918724,57.72219
Nicaragua,NIC,2018,63.43561,56.644604
Nicaragua,NIC,2019,64.448784,55.231182
Nicaragua,NIC,2020,71.03084,60.22331
Nicaragua,NIC,2021,66.21609,55.043686
North Macedonia,MKD,1991,132.9239,88.3
North Macedonia,MKD,1992,142.49403,81.299675
North Macedonia,MKD,1993,143.52287,85.02986
North Macedonia,MKD,1994,152.15778,92.47665
North Macedonia,MKD,1995,151.46391,86.84866
North Macedonia,MKD,1996,154.53165,97.00884
North Macedonia,MKD,1997,160.24878,97.86673
North Macedonia,MKD,1998,170.06989,97.608154
North Macedonia,MKD,1999,155.09332,99.14381
North Macedonia,MKD,2000,162.54958,99.70156
North Macedonia,MKD,2001,165.49892,94.18118
North Macedonia,MKD,2002,169.14972,91.20432
North Macedonia,MKD,2003,167.9168,95.14757
North Macedonia,MKD,2004,158.95699,94.702736
North Macedonia,MKD,2005,160.7423,92.78447
North Macedonia,MKD,2006,168.83377,99.325294
North Macedonia,MKD,2007,169.75203,101.403854
North Macedonia,MKD,2008,170.87079,97.23041
North Macedonia,MKD,2009,174.98239,100.075005
North Macedonia,MKD,2010,170.47197,99.71038
North Macedonia,MKD,2011,164.8937,91.29758
North Macedonia,MKD,2012,167.01543,94.25687
North Macedonia,MKD,2013,159.81494,93.44084
North Macedonia,MKD,2015,157.37946,91.32841
North Macedonia,MKD,2016,157.43813,96.21301
North Macedonia,MKD,2017,146.74568,90.70042
North Macedonia,MKD,2018,148.12427,87.04147
North Macedonia,MKD,2019,125.231766,101.872
North Macedonia,MKD,2020,146.40172,88.730446
North Macedonia,MKD,2021,144.23596,90.468414
Norway,NOR,1951,146.93373,132.64502
Norway,NOR,1952,147.82385,128.39525
Norway,NOR,1953,144.2431,126.837685
Norway,NOR,1954,145.45773,127.85158
Norway,NOR,1955,143.4864,126.3032
Norway,NOR,1956,144.78809,123.72113
Norway,NOR,1957,145.82835,120.89833
Norway,NOR,1958,143.80276,121.02402
Norway,NOR,1959,146.1187,119.137146
Norway,NOR,1960,145.0664,119.51412
Norway,NOR,1961,144.64093,117.64234
Norway,NOR,1962,144.4195,115.20369
Norway,NOR,1963,151.06566,116.360176
Norway,NOR,1964,146.0222,114.40274
Norway,NOR,1965,151.1902,111.71784
Norway,NOR,1966,143.96902,115.249535
Norway,NOR,1967,147.76364,115.51766
Norway,NOR,1968,158.04245,118.6893
Norway,NOR,1969,155.20096,120.79331
Norway,NOR,1970,157.8795,115.60729
Norway,NOR,1971,160.28313,112.98193
Norway,NOR,1972,154.94487,113.09575
Norway,NOR,1973,154.33923,112.074936
Norway,NOR,1974,151.53833,111.07203
Norway,NOR,1975,161.20677,113.705605
Norway,NOR,1976,164.1955,115.98364
Norway,NOR,1977,164.30037,116.63121
Norway,NOR,1978,164.64833,116.16317
Norway,NOR,1979,168.46162,114.376015
Norway,NOR,1980,164.03783,113.18297
Norway,NOR,1981,170.91112,116.02119
Norway,NOR,1982,172.00937,116.01849
Norway,NOR,1983,171.02614,114.86425
Norway,NOR,1984,169.93457,114.29678
Norway,NOR,1985,175.53375,117.10586
Norway,NOR,1986,173.25883,116.14755
Norway,NOR,1987,172.19344,115.85976
Norway,NOR,1988,179.31902,118.508484
Norway,NOR,1989,172.46082,115.28611
Norway,NOR,1990,170.15158,116.312744
Norway,NOR,1991,171.63412,112.53919
Norway,NOR,1992,171.15706,111.207466
Norway,NOR,1993,174.1745,115.65903
Norway,NOR,1994,174.065,118.842964
Norway,NOR,1995,172.31117,117.09309
Norway,NOR,1996,172.70535,122.08545
Norway,NOR,1997,173.92389,120.66629
Norway,NOR,1998,169.4954,112.25542
Norway,NOR,1999,169.7166,111.89884
Norway,NOR,2000,164.4909,113.271675
Norway,NOR,2001,162.80156,113.952545
Norway,NOR,2002,164.23535,113.10598
Norway,NOR,2003,159.5906,110.84436
Norway,NOR,2004,157.09679,109.411736
Norway,NOR,2005,154.49648,108.61475
Norway,NOR,2006,148.7062,106.04647
Norway,NOR,2007,150.63069,107.24634
Norway,NOR,2008,148.14476,105.55315
Norway,NOR,2009,144.70825,101.71641
Norway,NOR,2010,145.41624,104.52508
Norway,NOR,2011,142.50781,100.969986
Norway,NOR,2012,137.33089,100.42889
Norway,NOR,2013,132.44449,96.53774
Norway,NOR,2014,132.00842,97.517944
Norway,NOR,2015,129.08765,92.82342
Norway,NOR,2016,123.616356,94.119576
Oman,OMN,2009,36.947327,29.19846
Oman,OMN,2010,27.24913,20.806957
Oman,OMN,2014,22.248331,22.006638
Oman,OMN,2016,26.78609,20.603003
Oman,OMN,2017,23.560413,17.625652
Oman,OMN,2018,19.744198,18.667671
Oman,OMN,2019,26.986855,22.460812
Oman,OMN,2020,24.48059,25.421421
Oman,OMN,2021,20.83079,21.408188
Panama,PAN,1955,73.687706,76.5513
Panama,PAN,1956,73.34503,79.666176
Panama,PAN,1957,74.93378,79.04953
Panama,PAN,1958,81.89893,87.33247
Panama,PAN,1959,86.59941,79.04875
Panama,PAN,1960,79.25566,87.22795
Panama,PAN,1961,82.4342,83.22391
Panama,PAN,1962,77.6842,101.69665
Panama,PAN,1963,90.99647,78.91646
Panama,PAN,1964,93.34353,80.14404
Panama,PAN,1965,82.204926,80.54453
Panama,PAN,1966,88.3138,74.30894
Panama,PAN,1967,96.44316,69.5543
Panama,PAN,1968,92.816025,72.13797
Panama,PAN,1969,83.414085,93.20419
Panama,PAN,1970,89.17916,76.38566
Panama,PAN,1971,85.47108,84.15867
Panama,PAN,1972,86.67535,84.47898
Panama,PAN,1973,82.842674,83.66437
Panama,PAN,1974,91.01105,70.730736
Panama,PAN,1975,94.50303,87.54378
Panama,PAN,1976,99.48787,89.07164
Panama,PAN,1977,99.73062,91.35218
Panama,PAN,1978,92.05965,77.55721
Panama,PAN,1979,103.256386,83.09637
Panama,PAN,1980,100.119934,83.828316
Panama,PAN,1981,102.872475,80.04229
Panama,PAN,1982,94.55023,89.45859
Panama,PAN,1983,95.4699,76.973305
Panama,PAN,1984,104.29724,82.65495
Panama,PAN,1985,89.10618,84.048546
Panama,PAN,1986,100.1256,80.57974
Panama,PAN,1987,101.78868,85.17434
Panama,PAN,1988,99.091576,73.907425
Panama,PAN,1989,104.826775,77.30499
Panama,PAN,1996,93.780075,71.961525
Panama,PAN,1997,88.241806,73.65177
Panama,PAN,1998,94.63255,70.17381
Panama,PAN,1999,93.25006,68.54393
Panama,PAN,2000,99.14396,71.54822
Panama,PAN,2001,92.49711,69.7001
Panama,PAN,2002,96.12329,67.76314
Panama,PAN,2003,100.23538,74.36238
Panama,PAN,2004,92.976135,79.58565
Panama,PAN,2005,97.382484,75.26021
Panama,PAN,2006,95.960915,74.16949
Panama,PAN,2007,99.84746,73.78831
Panama,PAN,2008,97.67596,73.55987
Panama,PAN,2009,90.89628,69.74298
Panama,PAN,2010,90.48009,70.0915
Panama,PAN,2011,87.4143,73.66499
Panama,PAN,2012,98.566025,74.222046
Panama,PAN,2013,88.310005,71.44104
Panama,PAN,2014,89.29421,72.491844
Panama,PAN,2015,90.44057,70.544014
Panama,PAN,2016,83.702866,68.20349
Panama,PAN,2017,81.76972,69.12958
Panama,PAN,2018,81.77474,67.30227
Panama,PAN,2019,80.276985,70.24194
Panama,PAN,2021,72.625305,66.96489
Paraguay,PRY,2000,86.1591,67.66287
Paraguay,PRY,2001,88.11165,72.68554
Paraguay,PRY,2002,81.57181,72.38634
Paraguay,PRY,2003,84.05147,71.86853
Paraguay,PRY,2004,86.64565,69.61394
Paraguay,PRY,2005,87.31554,73.983765
Paraguay,PRY,2006,85.96046,73.75219
Paraguay,PRY,2007,84.48057,73.073746
Paraguay,PRY,2008,86.986305,72.52823
Paraguay,PRY,2009,90.20105,70.976234
Paraguay,PRY,2010,92.81585,73.58631
Paraguay,PRY,2011,86.17063,72.68373
Paraguay,PRY,2012,81.17292,69.01079
Paraguay,PRY,2013,85.05632,72.124245
Paraguay,PRY,2014,83.75354,70.1545
Paraguay,PRY,2015,91.58235,71.355034
Paraguay,PRY,2016,88.77318,73.37833
Paraguay,PRY,2017,88.709724,73.33944
Paraguay,PRY,2018,87.41758,74.06888
Paraguay,PRY,2019,93.02399,71.91747
Paraguay,PRY,2020,88.12439,75.17868
Paraguay,PRY,2021,81.69879,71.604904
Peru,PER,1995,81.18525,74.44277
Peru,PER,1996,86.68231,77.62603
Peru,PER,1997,80.50677,73.58314
Peru,PER,1998,82.12011,73.75952
Peru,PER,1999,84.15083,78.89584
Peru,PER,2000,89.28623,79.75013
Peru,PER,2001,75.409004,69.11202
Peru,PER,2002,76.26186,72.680336
Peru,PER,2003,80.54434,73.78359
Peru,PER,2004,87.90224,81.57978
Peru,PER,2005,92.35844,87.92616
Peru,PER,2006,86.41679,75.64242
Peru,PER,2007,83.82717,79.096725
Peru,PER,2008,87.5367,80.95311
Peru,PER,2009,85.929245,79.837105
Peru,PER,2010,85.26741,78.94526
Peru,PER,2011,79.943214,75.383995
Peru,PER,2012,77.644875,73.35168
Peru,PER,2013,75.02249,70.32173
Peru,PER,2014,75.46984,70.62146
Peru,PER,2015,72.21336,67.3414
Peru,PER,2016,60.563602,60.539696
Peru,PER,2017,64.5374,65.3073
Peru,PER,2018,71.32944,72.98016
Peru,PER,2019,75.99368,77.43962
Peru,PER,2020,80.09827,79.27954
Philippines,PHL,1963,47.788548,38.48969
Philippines,PHL,1964,53.797318,39.813126
Philippines,PHL,1965,58.720383,41.293476
Philippines,PHL,1966,56.420036,42.4649
Philippines,PHL,1967,57.365723,45.185673
Philippines,PHL,1968,62.06166,47.12964
Philippines,PHL,1969,65.74913,47.80789
Philippines,PHL,1992,86.60234,62.589993
Philippines,PHL,1993,89.56416,64.14358
Philippines,PHL,1994,79.42666,60.6584
Philippines,PHL,1995,84.82397,65.51537
Philippines,PHL,1996,87.35548,66.97965
Philippines,PHL,1997,94.819176,67.736435
Philippines,PHL,1998,100.37708,69.05296
Philippines,PHL,1999,104.50294,72.74996
Philippines,PHL,2000,110.35615,75.6618
Philippines,PHL,2001,109.83339,76.34424
Philippines,PHL,2002,108.60366,77.23321
Philippines,PHL,2003,106.471535,75.744995
Philippines,PHL,2006,105.98669,75.0722
Philippines,PHL,2007,104.052055,74.97987
Philippines,PHL,2008,103.65376,74.94136
Philippines,PHL,2009,101.58718,74.44333
Philippines,PHL,2010,100.61212,75.035774
Philippines,PHL,2011,97.562935,74.54328
Philippines,PHL,2014,88.658455,72.54031
Philippines,PHL,2016,92.225174,77.36446
Philippines,PHL,2017,87.06503,76.28604
Philippines,PHL,2018,86.49708,77.988716
Philippines,PHL,2019,85.383644,77.15833
Poland,POL,1959,111.05895,88.70515
Poland,POL,1960,122.30508,94.16797
Poland,POL,1961,131.35135,101.45323
Poland,POL,1962,140.35664,105.2042
Poland,POL,1963,148.65523,113.15233
Poland,POL,1964,158.60281,116.650955
Poland,POL,1965,159.70264,118.28442
Poland,POL,1966,159.84766,117.42054
Poland,POL,1967,163.90439,116.73917
Poland,POL,1968,168.04115,116.54082
Poland,POL,1969,166.83427,116.676414
Poland,POL,1970,173.45111,114.996826
Poland,POL,1971,179.22919,115.627846
Poland,POL,1972,176.93842,116.440056
Poland,POL,1973,181.24042,115.2037
Poland,POL,1974,178.9646,113.82449
Poland,POL,1975,180.82443,113.09319
Poland,POL,1976,188.61288,112.87031
Poland,POL,1977,187.07892,113.66569
Poland,POL,1978,189.67986,113.806885
Poland,POL,1979,190.1725,113.51731
Poland,POL,1980,200.68164,117.59756
Poland,POL,1981,203.56094,117.08036
Poland,POL,1982,204.51205,116.81367
Poland,POL,1983,211.95392,117.5263
Poland,POL,1984,213.919,120.552956
Poland,POL,1985,218.34245,119.08802
Poland,POL,1986,219.5708,119.915344
Poland,POL,1987,223.45535,120.04527
Poland,POL,1988,226.99043,120.822235
Poland,POL,1989,224.42332,120.64785
Poland,POL,1990,227.88535,120.41608
Poland,POL,1991,228.37558,121.44071
Poland,POL,1992,225.63113,120.032684
Poland,POL,1993,228.95216,121.093155
Poland,POL,1994,228.7609,120.61264
Poland,POL,1995,230.8779,121.616455
Poland,POL,1996,228.37584,121.41442
Poland,POL,1999,228.3077,119.03148
Poland,POL,2000,232.80537,123.10559
Poland,POL,2001,234.63976,122.858086
Poland,POL,2002,234.34364,121.15055
Poland,POL,2003,229.6742,121.89469
Poland,POL,2004,231.08043,119.79516
Poland,POL,2005,225.68614,120.04535
Poland,POL,2006,223.9689,119.607414
Poland,POL,2007,221.55385,118.97541
Poland,POL,2008,216.6631,117.006485
Poland,POL,2009,213.2704,115.518555
Poland,POL,2010,204.987,113.14648
Poland,POL,2011,199.8016,110.890625
Poland,POL,2012,199.33757,112.341995
Poland,POL,2013,193.18797,110.20414
Poland,POL,2014,190.98825,111.00035
Poland,POL,2015,197.23268,112.039345
Poland,POL,2016,191.01888,109.51717
Poland,POL,2017,184.5879,109.04081
Poland,POL,2018,180.12502,108.19561
Poland,POL,2019,176.39774,107.34992
Poland,POL,2020,173.13495,104.347885
Poland,POL,2021,160.7707,98.60162
Portugal,PRT,1955,104.66036,86.71697
Portugal,PRT,1956,103.36411,87.11434
Portugal,PRT,1957,111.3775,85.81572
Portugal,PRT,1958,109.24584,86.03433
Portugal,PRT,1959,113.67883,88.81132
Portugal,PRT,1960,116.05708,89.51031
Portugal,PRT,1961,118.712776,89.99883
Portugal,PRT,1962,122.92936,93.737114
Portugal,PRT,1963,123.38032,93.39256
Portugal,PRT,1964,129.81136,95.77667
Portugal,PRT,1965,126.89586,93.8297
Portugal,PRT,1966,137.4802,98.700676
Portugal,PRT,1967,134.28506,97.191734
Portugal,PRT,1968,137.76828,98.40076
Portugal,PRT,1969,141.71547,98.130264
Portugal,PRT,1970,137.25117,97.37166
Portugal,PRT,1971,148.17091,103.254326
Portugal,PRT,1972,144.1338,101.84378
Portugal,PRT,1973,149.13992,103.658455
Portugal,PRT,1974,148.27037,98.7304
Portugal,PRT,1975,145.40932,94.25687
Portugal,PRT,1976,152.5698,96.49881
Portugal,PRT,1977,152.34244,95.545876
Portugal,PRT,1978,159.36021,95.880775
Portugal,PRT,1979,161.22954,97.915985
Portugal,PRT,1980,163.06969,99.996735
Portugal,PRT,1981,150.84544,94.52467
Portugal,PRT,1982,153.52432,95.45525
Portugal,PRT,1983,150.62514,95.14234
Portugal,PRT,1984,161.28987,97.06314
Portugal,PRT,1985,165.33972,96.47796
Portugal,PRT,1986,161.20767,97.2046
Portugal,PRT,1987,165.78926,96.412865
Portugal,PRT,1988,163.47305,99.0583
Portugal,PRT,1989,165.03595,97.25544
Portugal,PRT,1990,167.2798,98.35646
Portugal,PRT,1991,163.06242,97.82397
Portugal,PRT,1992,167.65538,96.77458
Portugal,PRT,1993,170.92928,97.431206
Portugal,PRT,1994,170.11378,93.70507
Portugal,PRT,1995,172.16582,94.823616
Portugal,PRT,1996,174.00418,93.47828
Portugal,PRT,1997,172.78883,92.32956
Portugal,PRT,1998,172.20244,91.33276
Portugal,PRT,1999,169.38434,89.31291
Portugal,PRT,2000,170.58028,89.63656
Portugal,PRT,2001,169.9372,90.22981
Portugal,PRT,2002,170.70541,89.26629
Portugal,PRT,2003,171.85106,87.77312
Portugal,PRT,2007,164.83598,83.46814
Portugal,PRT,2008,166.18748,82.76825
Portugal,PRT,2009,164.48389,84.19998
Portugal,PRT,2010,166.45003,81.95981
Portugal,PRT,2011,165.7351,83.51804
Portugal,PRT,2012,164.62903,81.674706
Portugal,PRT,2013,163.67343,79.944275
Portugal,PRT,2014,162.55643,79.93101
Portugal,PRT,2015,162.72058,79.5644
Portugal,PRT,2016,163.28487,80.155495
Portugal,PRT,2017,163.05786,80.40182
Portugal,PRT,2018,161.58125,79.23043
Portugal,PRT,2019,158.0717,81.578186
Puerto Rico,PRI,1961,158.79268,110.940735
Puerto Rico,PRI,1962,139.47707,105.64083
Puerto Rico,PRI,1963,148.11514,106.18989
Puerto Rico,PRI,1964,141.5724,102.007614
Puerto Rico,PRI,1965,147.40111,93.8446
Puerto Rico,PRI,1966,154.36436,105.01025
Puerto Rico,PRI,1969,148.76254,96.49802
Puerto Rico,PRI,1970,149.35423,104.24264
Puerto Rico,PRI,1971,149.03862,96.85792
Puerto Rico,PRI,1972,153.96907,96.65724
Puerto Rico,PRI,1973,146.02151,95.32994
Puerto Rico,PRI,1974,164.95917,101.7864
Puerto Rico,PRI,1975,173.758,98.911545
Puerto Rico,PRI,1976,160.92084,96.70133
Puerto Rico,PRI,1977,163.23471,97.42302
Puerto Rico,PRI,1979,151.2027,96.068016
Puerto Rico,PRI,1980,141.77924,86.94647
Puerto Rico,PRI,1981,138.30426,87.38633
Puerto Rico,PRI,1982,132.82161,87.79394
Puerto Rico,PRI,1983,132.95271,85.72574
Puerto Rico,PRI,1984,141.77643,92.200066
Puerto Rico,PRI,1985,146.70251,88.78988
Puerto Rico,PRI,1986,145.90015,87.820786
Puerto Rico,PRI,1987,138.24937,85.21017
Puerto Rico,PRI,1988,139.28944,85.170105
Puerto Rico,PRI,1989,148.20944,86.055466
Puerto Rico,PRI,1990,153.8879,89.237366
Puerto Rico,PRI,1991,156.32439,88.53572
Puerto Rico,PRI,1992,137.70883,82.80329
Puerto Rico,PRI,1993,139.44867,80.870155
Puerto Rico,PRI,1994,129.50703,77.40305
Puerto Rico,PRI,1995,129.50832,82.63008
Puerto Rico,PRI,1996,132.0974,78.4126
Puerto Rico,PRI,1997,127.65602,75.264336
Puerto Rico,PRI,1998,129.23409,77.72973
Puerto Rico,PRI,1999,124.11852,73.54005
Puerto Rico,PRI,2000,122.567635,75.63426
Puerto Rico,PRI,2001,123.70999,71.86662
Puerto Rico,PRI,2002,118.724174,72.337204
Puerto Rico,PRI,2003,115.11797,77.06562
Puerto Rico,PRI,2004,118.48168,74.78798
Puerto Rico,PRI,2005,118.31804,74.74056
Puerto Rico,PRI,2006,117.35488,72.87352
Puerto Rico,PRI,2007,120.356804,73.42237
Puerto Rico,PRI,2008,120.00976,73.639366
Puerto Rico,PRI,2009,120.78519,72.98544
Puerto Rico,PRI,2010,120.93535,74.47438
Puerto Rico,PRI,2011,121.58783,74.9621
Puerto Rico,PRI,2012,119.872856,75.765495
Puerto Rico,PRI,2013,113.06528,72.09428
Puerto Rico,PRI,2014,116.31164,72.44131
Puerto Rico,PRI,2015,110.40579,69.215
Puerto Rico,PRI,2016,106.097626,69.36129
Puerto Rico,PRI,2017,109.08413,66.24699
Puerto Rico,PRI,2021,102.387924,63.261093
Qatar,QAT,1995,60.22796,120.5919
Qatar,QAT,2001,63.158657,66.76198
Qatar,QAT,2004,55.339405,67.111626
Qatar,QAT,2005,77.9925,66.01557
Qatar,QAT,2006,59.95145,73.15302
Qatar,QAT,2007,62.380875,58.861347
Qatar,QAT,2008,58.76827,74.672485
Qatar,QAT,2009,62.02909,69.75667
Qatar,QAT,2010,65.29357,76.20559
Qatar,QAT,2011,55.75091,60.06989
Qatar,QAT,2012,56.94757,66.20577
Qatar,QAT,2013,56.07269,66.9151
Qatar,QAT,2014,52.630947,68.9334
Qatar,QAT,2015,57.884773,57.793827
Qatar,QAT,2016,54.84692,55.28069
Qatar,QAT,2017,37.562317,58.0017
Qatar,QAT,2019,34.31921,54.157875
Qatar,QAT,2020,40.425877,63.537106
Qatar,QAT,2021,33.84824,43.54494
Reunion,REU,2001,173.55008,75.11803
Reunion,REU,2002,174.64789,75.98194
Reunion,REU,2003,182.47096,81.6617
Reunion,REU,2004,179.55548,79.88248
Reunion,REU,2005,184.28137,85.89181
Reunion,REU,2006,168.49551,77.22371
Reunion,REU,2007,151.93408,77.306496
Reunion,REU,2008,170.39124,78.31688
Reunion,REU,2009,168.88702,66.74562
Reunion,REU,2010,155.21742,73.71518
Reunion,REU,2011,143.32881,70.16113
Reunion,REU,2012,149.91013,76.170334
Reunion,REU,2013,133.49619,63.68177
Reunion,REU,2014,153.33655,79.25381
Reunion,REU,2015,135.38394,73.277725
Reunion,REU,2016,135.87085,75.1123
Romania,ROU,1959,146.46385,123.70265
Romania,ROU,1960,155.22372,132.63853
Romania,ROU,1961,178.6804,140.85233
Romania,ROU,1962,179.62126,140.5242
Romania,ROU,1963,144.22617,108.923676
Romania,ROU,1964,178.76265,133.29868
Romania,ROU,1965,172.83498,128.23906
Romania,ROU,1966,165.5821,122.212456
Romania,ROU,1967,164.65756,117.24403
Romania,ROU,1968,165.85098,121.27864
Romania,ROU,1969,143.92174,98.14675
Romania,ROU,1970,137.09613,97.05473
Romania,ROU,1971,139.09392,97.811935
Romania,ROU,1972,141.70328,95.94113
Romania,ROU,1973,141.83646,95.78414
Romania,ROU,1974,139.22939,95.66258
Romania,ROU,1975,139.34715,95.12294
Romania,ROU,1976,142.19627,93.90886
Romania,ROU,1977,142.11993,98.51988
Romania,ROU,1978,144.74521,96.78008
Romania,ROU,1980,144.87689,95.265175
Romania,ROU,1981,138.80312,90.75126
Romania,ROU,1982,138.34671,91.32694
Romania,ROU,1983,138.44394,90.71755
Romania,ROU,1984,137.46407,90.64091
Romania,ROU,1985,146.0614,92.115326
Romania,ROU,1986,148.63536,92.604774
Romania,ROU,1987,145.40457,90.75076
Romania,ROU,1988,148.97047,92.65004
Romania,ROU,1989,147.60498,91.983925
Romania,ROU,1990,146.71881,91.92395
Romania,ROU,1991,149.08601,92.00818
Romania,ROU,1992,157.02132,92.74576
Romania,ROU,1993,161.66008,95.68104
Romania,ROU,1994,163.32104,96.79318
Romania,ROU,1995,166.0483,97.08651
Romania,ROU,1996,168.58463,99.74817
Romania,ROU,1997,169.91971,101.05113
Romania,ROU,1998,169.24281,100.12393
Romania,ROU,1999,168.6015,99.77015
Romania,ROU,2000,173.1955,102.62364
Romania,ROU,2001,179.3718,103.12812
Romania,ROU,2002,182.70421,104.2983
Romania,ROU,2003,183.18472,103.940094
Romania,ROU,2004,182.92151,102.59935
Romania,ROU,2005,185.55827,103.66494
Romania,ROU,2006,185.62155,104.23381
Romania,ROU,2007,185.77159,101.61865
Romania,ROU,2008,189.33658,100.49094
Romania,ROU,2009,191.04877,101.15686
Romania,ROU,2010,190.5714,99.61543
Romania,ROU,2011,191.28903,100.09359
Romania,ROU,2012,193.73312,101.20131
Romania,ROU,2013,192.3555,103.21119
Romania,ROU,2014,195.0168,102.20851
Romania,ROU,2015,194.44731,103.60573
Romania,ROU,2016,195.64163,103.548035
Romania,ROU,2017,192.53917,102.96275
Romania,ROU,2018,189.05566,102.72378
Romania,ROU,2019,181.64275,98.203835
Russia,RUS,1980,217.788,105.14742
Russia,RUS,1981,218.94911,105.10867
Russia,RUS,1982,221.80856,105.935936
Russia,RUS,1983,225.43867,107.14935
Russia,RUS,1984,227.79755,105.97499
Russia,RUS,1985,228.51161,105.80081
Russia,RUS,1986,234.0379,107.672516
Russia,RUS,1987,236.69566,108.22929
Russia,RUS,1988,239.67416,108.83595
Russia,RUS,1989,241.83475,109.69393
Russia,RUS,1990,242.95706,110.54281
Russia,RUS,1991,243.85443,110.70002
Russia,RUS,1992,243.97304,111.76744
Russia,RUS,1993,248.13565,111.74273
Russia,RUS,1994,243.65599,112.13135
Russia,RUS,1995,236.30846,110.49395
Russia,RUS,1996,229.1433,108.442696
Russia,RUS,1997,226.38823,108.26989
Russia,RUS,1998,223.55211,107.88665
Russia,RUS,1999,224.17984,108.65825
Russia,RUS,2000,221.73558,108.16563
Russia,RUS,2001,216.45842,106.53856
Russia,RUS,2002,214.03017,105.27928
Russia,RUS,2003,212.50385,105.08638
Russia,RUS,2004,210.61826,104.99621
Russia,RUS,2005,208.29979,103.5437
Russia,RUS,2006,204.15373,102.67576
Russia,RUS,2007,203.59454,102.58957
Russia,RUS,2008,202.13216,102.57135
Russia,RUS,2009,203.97943,103.39291
Russia,RUS,2010,198.52986,101.42189
Russia,RUS,2011,195.29846,99.807396
Russia,RUS,2012,190.2344,98.374214
Russia,RUS,2013,188.08167,97.76188
Russia,RUS,2014,188.27217,97.51906
Russia,RUS,2015,184.22179,96.45356
Russia,RUS,2016,183.17941,94.478035
Russia,RUS,2017,176.99448,92.052124
Russia,RUS,2018,177.76479,91.80853
Russia,RUS,2019,171.85124,89.80296
Saint Lucia,LCA,1968,53.581734,75.31766
Saint Lucia,LCA,1972,8.853716,13.363262
Saint Lucia,LCA,1973,151.82967,95.40534
Saint Lucia,LCA,1975,125.75505,122.73472
Saint Lucia,LCA,1976,105.88719,70.27662
